Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
89	-48.747437	11.317127	-34.62162	-70.91989	215.30435	-83.66129	0.0	-83.66129	-83.66129	450000	-0.00029247894	5129.253	-0.0049993107	0.0	0.48825118	0.00558161	0.047399998	79.0	5456.766763925552
90	-44.767757	12.833979	-23.726643	-77.08094	202.33333	-83.66129	0.0	-83.66129	-83.66129	455000	5.079956e-05	5142.2104	-0.0057525267	0.0	0.48582178	0.0048147435	0.0536	79.0	5520.086911201477
91	-43.581127	11.003581	-23.393581	-70.98234	200.0	-83.66129	0.0	-83.66129	-83.66129	460000	-7.5155636e-05	5156.059	-0.0042162295	0.0	0.46991405	0.009498505	0.081199996	79.0	5582.954312086105
92	-45.57492	10.760989	-28.04529	-66.72138	203.58333	-83.66129	0.0	-83.66129	-83.66129	465000	-1.8936157e-06	5130.7305	-0.0056260903	0.0	0.47340924	0.0077121495	0.0528	79.0	5645.714700460434
93	-48.266453	12.02551	-28.650341	-85.97685	212.47826	-83.66129	0.0	-83.66129	-83.66129	470000	-0.00026466674	5065.397	-0.006435113	0.0	0.45553085	0.009714074	0.085	79.0	5708.390866518021
94	-42.56773	10.987268	-27.052958	-76.0339	194.6	-83.66129	0.0	-83.66129	-83.66129	475000	0.0004208191	5203.439	-0.005149078	0.0	0.4495078	0.009018162	0.057	79.0	5771.866248130798
95	-43.717968	14.646737	-22.291807	-73.192116	195.36	-83.66129	0.0	-83.66129	-83.66129	480000	0.00016416931	5146.9517	-0.0050453064	0.0	0.44441447	0.0039391406	0.042999998	79.0	5835.461281776428
96	-43.274525	9.65144	-22.653002	-60.74533	194.96	-83.66129	0.0	-83.66129	-83.66129	485000	5.472107e-05	5185.8975	-0.0045466186	0.0	0.42727467	0.011106485	0.076799996	79.0	5898.955720901489
97	-51.014305	11.774444	-26.097328	-74.733665	221.40909	-83.66129	0.0	-83.66129	-83.66129	490000	-0.00025789184	4998.2573	-0.0048280284	0.0	0.4304974	0.00564968	0.051599998	79.0	5961.339764356613
98	-46.228962	10.231031	-28.148205	-66.18729	204.66667	-83.66129	0.0	-83.66129	-83.66129	495000	-0.00022749328	5133.607	-0.005404831	0.0	0.43253738	0.0068172286	0.0696	79.0	6024.27556347847
99	-46.891724	10.661206	-26.861414	-67.9677	208.33333	-83.66129	0.0	-83.66129	-83.66129	500000	-6.359558e-05	5069.7974	-0.0041467194	0.0	0.43593246	0.009306815	0.0668	79.0	6086.9758179187775
100	-41.561623	15.309823	-24.173376	-86.920685	188.23077	-83.66129	0.0	-83.66129	-83.66129	505000	-5.0170897e-06	5220.1772	-0.0055353055	0.0	0.4416116	0.008167318	0.0716	79.0	6150.39070057869
101	-38.96028	9.115704	-24.695585	-69.87993	171.13792	-83.66129	0.0	-83.66129	-83.66129	510000	-0.00026793213	5351.5654	-0.004923706	0.0	0.4333311	0.008086871	0.0634	79.0	6214.439644098282
102	-50.777695	23.760494	-26.128855	-112.582825	217.13637	-83.66129	0.0	-83.66129	-83.66129	515000	-0.00022765045	4876.4287	-0.00635504	0.0	0.44410586	0.00486456	0.056399997	79.0	6276.84627366066
103	-45.295616	19.33429	-25.005281	-110.468025	198.12	-83.66129	0.0	-83.66129	-83.66129	520000	-0.0004644592	5135.1196	-0.0075900084	0.0	0.44784084	0.006238256	0.0718	79.0	6340.021378278732
104	-46.44479	20.242325	-22.158262	-107.83971	197.20833	-83.66129	0.0	-83.66129	-83.66129	525000	-7.327881e-05	4941.012	-0.0053982963	0.0	0.4337783	0.0076986607	0.0862	79.0	6403.323867082596
105	-45.696835	19.57482	-25.84859	-97.59394	198.72	-83.66129	0.0	-83.66129	-83.66129	530000	2.4716186e-05	5131.3257	-0.003883145	0.0	0.43608737	0.004097867	0.033999998	79.0	6466.664736747742
106	-46.328785	18.25661	-24.580263	-91.96754	199.45833	-83.66129	0.0	-83.66129	-83.66129	535000	-0.00026227263	4998.285	-0.0051946715	0.0	0.41784415	0.0027404414	0.0462	79.0	6529.6273283958435
107	-48.015125	18.306648	-22.08824	-91.83422	204.875	-83.66129	0.0	-83.66129	-83.66129	540000	0.0003431671	5025.9287	-0.006882695	0.0	0.39746407	0.009586491	0.0822	79.0	6592.912261247635
108	-42.549984	12.441789	-23.029053	-78.80956	184.55556	-83.66129	0.0	-83.66129	-83.66129	545000	-8.088074e-05	5236.2305	-0.0051330687	0.0	0.38999215	0.011113712	0.0858	79.0	6657.224324464798
109	-46.117188	15.075193	-25.943321	-87.587845	197.36	-83.66129	0.0	-83.66129	-83.66129	550000	-0.00035409545	5107.8833	-0.0055693267	0.0	0.39304632	0.0068841614	0.0524	79.0	6720.254556894302
110	-49.69578	19.875208	-24.9919	-87.94386	205.5	-83.66129	0.0	-83.66129	-83.66129	555000	0.00023900451	4974.0054	-0.003691929	0.0	0.37733728	0.005099649	0.0348	79.0	6783.58891916275
111	-48.68042	17.967781	-24.532766	-87.69977	200.83333	-83.66129	0.0	-83.66129	-83.66129	560000	0.00034151305	4926.2783	-0.005271976	0.0	0.36246803	0.005532491	0.06	79.0	6846.990250825882
112	-46.502495	18.215212	-22.691216	-96.36781	196.04	-83.66129	0.0	-83.66129	-83.66129	565000	-0.00043703918	5036.6416	-0.00603808	0.0	0.36940524	0.00516269	0.0468	79.0	6910.469811201096
113	-51.99513	20.930521	-28.564043	-109.036766	214.56522	-83.66129	0.0	-83.66129	-83.66129	570000	3.9596558e-05	4947.176	-0.0034001647	0.0	0.37070012	0.009739083	0.073	79.0	6974.336982727051
114	-48.97966	16.721926	-25.499063	-92.45875	203.83333	-83.66129	0.0	-83.66129	-83.66129	575000	6.88652e-05	4980.679	-0.0052270424	0.0	0.3831297	0.005812524	0.056399997	79.0	7037.28316950798
115	-54.951107	23.360796	-30.761608	-111.52691	223.5	-83.66129	0.0	-83.66129	-83.66129	580000	8.38623e-05	4833.133	-0.005030487	0.0	0.36556512	0.0066005033	0.0766	79.0	7099.58885550499
116	-47.564346	16.292519	-28.236906	-106.27907	195.70833	-83.66129	0.0	-83.66129	-83.66129	585000	-0.00010344238	4862.43	-0.0064425212	0.0	0.36749554	0.0077856383	0.073199995	79.0	7162.57356095314
